CUST_ID,DTH_INIT_SOL_ID,TRAN_DATE,Post Customer,PART_TRAN_TYPE,TRAN_SUB_TYPE,BU_CODE,BU_NAME,GROUP_CODE,GROUP_NAME,TEAM_CODE,TEAM_NAME,DESK_CODE,DESK_NAME,RM_CODE,RM_NAME,Post TRAN_AMT_VAL,Post TRAN_AMT
492006370,726,1/25/2023 0:00,492006370,CREDIT,NR,7,COMMERCIAL BANKING,706,CMB - NORTH,70601,CMB - NORTH - ABUJA,40651,NRG - Abuja Main Branch (CMB),21298,ELUBA VICTOR CHIBUIKE,5254500,"?5,254,500.00"
492006370,467,1/25/2023 0:00,492006370,CREDIT,NR,7,COMMERCIAL BANKING,706,CMB - NORTH,70601,CMB - NORTH - ABUJA,40651,NRG - Abuja Main Branch (CMB),21298,ELUBA VICTOR CHIBUIKE,5900000,"?5,900,000.00"
492006370,726,1/26/2023 0:00,492006370,CREDIT,NR,7,COMMERCIAL BANKING,706,CMB - NORTH,70601,CMB - NORTH - ABUJA,40651,NRG - Abuja Main Branch (CMB),21298,ELUBA VICTOR CHIBUIKE,6978500,"?6,978,500.00"
200044200,114,11/18/2022 0:00,200044200,CREDIT,NR,7,COMMERCIAL BANKING,706,CMB - NORTH,70602,CMB - NORTH - JOS,20051,NRG - Jos Main Branch (CMB),21592,"OLOBAYO, Mr. ADELAJA SOLOMON",27605000,"?27,605,000.00"
200044200,200,12/23/2022 0:00,200044200,CREDIT,NR,7,COMMERCIAL BANKING,706,CMB - NORTH,70602,CMB - NORTH - JOS,20051,NRG - Jos Main Branch (CMB),21592,"OLOBAYO, Mr. ADELAJA SOLOMON",44896955,"?44,896,955.00"
200044200,200,12/31/2022 0:00,200044200,CREDIT,NR,7,COMMERCIAL BANKING,706,CMB - NORTH,70602,CMB - NORTH - JOS,20051,NRG - Jos Main Branch (CMB),21592,"OLOBAYO, Mr. ADELAJA SOLOMON",56710105,"?56,710,105.00"
200044200,200,1/6/2023 0:00,200044200,CREDIT,NR,7,COMMERCIAL BANKING,706,CMB - NORTH,70602,CMB - NORTH - JOS,20051,NRG - Jos Main Branch (CMB),21592,"OLOBAYO, Mr. ADELAJA SOLOMON",5116090,"?5,116,090.00"
200044200,200,1/6/2023 0:00,200044200,CREDIT,NR,7,COMMERCIAL BANKING,706,CMB - NORTH,70602,CMB - NORTH - JOS,20051,NRG - Jos Main Branch (CMB),21592,"OLOBAYO, Mr. ADELAJA SOLOMON",48442630,"?48,442,630.00"
200044200,200,1/13/2023 0:00,200044200,CREDIT,NR,7,COMMERCIAL BANKING,706,CMB - NORTH,70602,CMB - NORTH - JOS,20051,NRG - Jos Main Branch (CMB),21592,"OLOBAYO, Mr. ADELAJA SOLOMON",34638175,"?34,638,175.00"
200044200,200,1/20/2023 0:00,200044200,CREDIT,NR,7,COMMERCIAL BANKING,706,CMB - NORTH,70602,CMB - NORTH - JOS,20051,NRG - Jos Main Branch (CMB),21592,"OLOBAYO, Mr. ADELAJA SOLOMON",14672150,"?14,672,150.00"
200044200,200,1/28/2023 0:00,200044200,CREDIT,NR,7,COMMERCIAL BANKING,706,CMB - NORTH,70602,CMB - NORTH - JOS,20051,NRG - Jos Main Branch (CMB),21592,"OLOBAYO, Mr. ADELAJA SOLOMON",65344725,"?65,344,725.00"
400400883,490,11/18/2022 0:00,400400883,CREDIT,NR,7,COMMERCIAL BANKING,706,CMB - NORTH,70605,CMB - NORTH - ABUJA,60651,NRG - Maitama Branch (CMB),20146,"OGUNBOYO, Mr. OLUMIDE EMMANUEL",6000000,"?6,000,000.00"
212020635,370,11/21/2022 0:00,212020635,CREDIT,NR,7,COMMERCIAL BANKING,706,CMB - NORTH,70603,CMB - NORTH - KADUNA,49751,NRG - Kaduna Central Market Branch (CMB),17857,"AYOOLA, Mrs. AISHA AYODEJI",5400000,"?5,400,000.00"
212020635,370,1/23/2023 0:00,212020635,CREDIT,NR,7,COMMERCIAL BANKING,706,CMB - NORTH,70603,CMB - NORTH - KADUNA,49751,NRG - Kaduna Central Market Branch (CMB),17857,"AYOOLA, Mrs. AISHA AYODEJI",6000000,"?6,000,000.00"
212020635,201,1/25/2023 0:00,212020635,CREDIT,NR,7,COMMERCIAL BANKING,706,CMB - NORTH,70603,CMB - NORTH - KADUNA,49751,NRG - Kaduna Central Market Branch (CMB),17857,"AYOOLA, Mrs. AISHA AYODEJI",5500000,"?5,500,000.00"
210022168,163,11/28/2022 0:00,210022168,CREDIT,NR,7,COMMERCIAL BANKING,706,CMB - NORTH,70603,CMB - NORTH - KADUNA,49751,NRG - Kaduna Central Market Branch (CMB),17857,"AYOOLA, Mrs. AISHA AYODEJI",7699500,"?7,699,500.00"
210022168,150,12/5/2022 0:00,210022168,CREDIT,NR,7,COMMERCIAL BANKING,706,CMB - NORTH,70603,CMB - NORTH - KADUNA,49751,NRG - Kaduna Central Market Branch (CMB),17857,"AYOOLA, Mrs. AISHA AYODEJI",8342500,"?8,342,500.00"
210022168,163,12/5/2022 0:00,210022168,CREDIT,NR,7,COMMERCIAL BANKING,706,CMB - NORTH,70603,CMB - NORTH - KADUNA,49751,NRG - Kaduna Central Market Branch (CMB),17857,"AYOOLA, Mrs. AISHA AYODEJI",5225900,"?5,225,900.00"
210022168,163,12/12/2022 0:00,210022168,CREDIT,NR,7,COMMERCIAL BANKING,706,CMB - NORTH,70603,CMB - NORTH - KADUNA,49751,NRG - Kaduna Central Market Branch (CMB),17857,"AYOOLA, Mrs. AISHA AYODEJI",7287550,"?7,287,550.00"
210022168,163,12/19/2022 0:00,210022168,CREDIT,NR,7,COMMERCIAL BANKING,706,CMB - NORTH,70603,CMB - NORTH - KADUNA,49751,NRG - Kaduna Central Market Branch (CMB),17857,"AYOOLA, Mrs. AISHA AYODEJI",5196200,"?5,196,200.00"
210022168,163,12/28/2022 0:00,210022168,CREDIT,NR,7,COMMERCIAL BANKING,706,CMB - NORTH,70603,CMB - NORTH - KADUNA,49751,NRG - Kaduna Central Market Branch (CMB),17857,"AYOOLA, Mrs. AISHA AYODEJI",13027700,"?13,027,700.00"
210022168,150,12/28/2022 0:00,210022168,CREDIT,NR,7,COMMERCIAL BANKING,706,CMB - NORTH,70603,CMB - NORTH - KADUNA,49751,NRG - Kaduna Central Market Branch (CMB),17857,"AYOOLA, Mrs. AISHA AYODEJI",8875000,"?8,875,000.00"
210022168,163,1/3/2023 0:00,210022168,CREDIT,NR,7,COMMERCIAL BANKING,706,CMB - NORTH,70603,CMB - NORTH - KADUNA,49751,NRG - Kaduna Central Market Branch (CMB),17857,"AYOOLA, Mrs. AISHA AYODEJI",12091600,"?12,091,600.00"
212400716,486,1/29/2023 0:00,212400716,CREDIT,NR,7,COMMERCIAL BANKING,706,CMB - NORTH,70603,CMB - NORTH - KADUNA,49751,NRG - Kaduna Central Market Branch (CMB),17857,"AYOOLA, Mrs. AISHA AYODEJI",8280280,"?8,280,280.00"
486406590,167,11/14/2022 0:00,486406590,CREDIT,NR,7,COMMERCIAL BANKING,706,CMB - NORTH,70603,CMB - NORTH - KADUNA,49751,NRG - Kaduna Central Market Branch (CMB),17857,"AYOOLA, Mrs. AISHA AYODEJI",15000000,"?15,000,000.00"
486406590,167,11/21/2022 0:00,486406590,CREDIT,NR,7,COMMERCIAL BANKING,706,CMB - NORTH,70603,CMB - NORTH - KADUNA,49751,NRG - Kaduna Central Market Branch (CMB),17857,"AYOOLA, Mrs. AISHA AYODEJI",15000000,"?15,000,000.00"
486406590,167,11/28/2022 0:00,486406590,CREDIT,NR,7,COMMERCIAL BANKING,706,CMB - NORTH,70603,CMB - NORTH - KADUNA,49751,NRG - Kaduna Central Market Branch (CMB),17857,"AYOOLA, Mrs. AISHA AYODEJI",12000000,"?12,000,000.00"
486406590,167,12/5/2022 0:00,486406590,CREDIT,NR,7,COMMERCIAL BANKING,706,CMB - NORTH,70603,CMB - NORTH - KADUNA,49751,NRG - Kaduna Central Market Branch (CMB),17857,"AYOOLA, Mrs. AISHA AYODEJI",13000000,"?13,000,000.00"
486406590,167,12/9/2022 0:00,486406590,CREDIT,NR,7,COMMERCIAL BANKING,706,CMB - NORTH,70603,CMB - NORTH - KADUNA,49751,NRG - Kaduna Central Market Branch (CMB),17857,"AYOOLA, Mrs. AISHA AYODEJI",6001000,"?6,001,000.00"
486406590,167,12/12/2022 0:00,486406590,CREDIT,NR,7,COMMERCIAL BANKING,706,CMB - NORTH,70603,CMB - NORTH - KADUNA,49751,NRG - Kaduna Central Market Branch (CMB),17857,"AYOOLA, Mrs. AISHA AYODEJI",22997000,"?22,997,000.00"
486406590,167,12/16/2022 0:00,486406590,CREDIT,NR,7,COMMERCIAL BANKING,706,CMB - NORTH,70603,CMB - NORTH - KADUNA,49751,NRG - Kaduna Central Market Branch (CMB),17857,"AYOOLA, Mrs. AISHA AYODEJI",7002000,"?7,002,000.00"
486406590,167,12/19/2022 0:00,486406590,CREDIT,NR,7,COMMERCIAL BANKING,706,CMB - NORTH,70603,CMB - NORTH - KADUNA,49751,NRG - Kaduna Central Market Branch (CMB),17857,"AYOOLA, Mrs. AISHA AYODEJI",20001500,"?20,001,500.00"
486406590,167,12/28/2022 0:00,486406590,CREDIT,NR,7,COMMERCIAL BANKING,706,CMB - NORTH,70603,CMB - NORTH - KADUNA,49751,NRG - Kaduna Central Market Branch (CMB),17857,"AYOOLA, Mrs. AISHA AYODEJI",35997000,"?35,997,000.00"
486406590,167,1/3/2023 0:00,486406590,CREDIT,NR,7,COMMERCIAL BANKING,706,CMB - NORTH,70603,CMB - NORTH - KADUNA,49751,NRG - Kaduna Central Market Branch (CMB),17857,"AYOOLA, Mrs. AISHA AYODEJI",22001500,"?22,001,500.00"
486406590,167,1/9/2023 0:00,486406590,CREDIT,NR,7,COMMERCIAL BANKING,706,CMB - NORTH,70603,CMB - NORTH - KADUNA,49751,NRG - Kaduna Central Market Branch (CMB),17857,"AYOOLA, Mrs. AISHA AYODEJI",23985000,"?23,985,000.00"
486406590,167,1/13/2023 0:00,486406590,CREDIT,NR,7,COMMERCIAL BANKING,706,CMB - NORTH,70603,CMB - NORTH - KADUNA,49751,NRG - Kaduna Central Market Branch (CMB),17857,"AYOOLA, Mrs. AISHA AYODEJI",7000000,"?7,000,000.00"
486406590,167,1/16/2023 0:00,486406590,CREDIT,NR,7,COMMERCIAL BANKING,706,CMB - NORTH,70603,CMB - NORTH - KADUNA,49751,NRG - Kaduna Central Market Branch (CMB),17857,"AYOOLA, Mrs. AISHA AYODEJI",18994500,"?18,994,500.00"
486406590,167,1/20/2023 0:00,486406590,CREDIT,NR,7,COMMERCIAL BANKING,706,CMB - NORTH,70603,CMB - NORTH - KADUNA,49751,NRG - Kaduna Central Market Branch (CMB),17857,"AYOOLA, Mrs. AISHA AYODEJI",8987000,"?8,987,000.00"
486406590,167,1/20/2023 0:00,486406590,CREDIT,NR,7,COMMERCIAL BANKING,706,CMB - NORTH,70603,CMB - NORTH - KADUNA,49751,NRG - Kaduna Central Market Branch (CMB),17857,"AYOOLA, Mrs. AISHA AYODEJI",12986000,"?12,986,000.00"
486406590,167,1/23/2023 0:00,486406590,CREDIT,NR,7,COMMERCIAL BANKING,706,CMB - NORTH,70603,CMB - NORTH - KADUNA,49751,NRG - Kaduna Central Market Branch (CMB),17857,"AYOOLA, Mrs. AISHA AYODEJI",30468000,"?30,468,000.00"
486406590,167,1/24/2023 0:00,486406590,CREDIT,NR,7,COMMERCIAL BANKING,706,CMB - NORTH,70603,CMB - NORTH - KADUNA,49751,NRG - Kaduna Central Market Branch (CMB),17857,"AYOOLA, Mrs. AISHA AYODEJI",5197000,"?5,197,000.00"
210022168,497,1/3/2023 0:00,210022168,CREDIT,NR,7,COMMERCIAL BANKING,706,CMB - NORTH,70603,CMB - NORTH - KADUNA,49751,NRG - Kaduna Central Market Branch (CMB),17857,"AYOOLA, Mrs. AISHA AYODEJI",5588600,"?5,588,600.00"
497400113,212,1/5/2023 0:00,497400113,CREDIT,NR,7,COMMERCIAL BANKING,706,CMB - NORTH,70603,CMB - NORTH - KADUNA,49751,NRG - Kaduna Central Market Branch (CMB),21348,"oyekanmi, Mrs. TEMITOPE OMOWUMI",26737000,"?26,737,000.00"
497400113,210,1/28/2023 0:00,497400113,CREDIT,NR,7,COMMERCIAL BANKING,706,CMB - NORTH,70603,CMB - NORTH - KADUNA,49751,NRG - Kaduna Central Market Branch (CMB),21348,"oyekanmi, Mrs. TEMITOPE OMOWUMI",31803770,"?31,803,770.00"
497400113,212,1/30/2023 0:00,497400113,CREDIT,NR,7,COMMERCIAL BANKING,706,CMB - NORTH,70603,CMB - NORTH - KADUNA,49751,NRG - Kaduna Central Market Branch (CMB),21348,"oyekanmi, Mrs. TEMITOPE OMOWUMI",19756000,"?19,756,000.00"
274028063,482,11/22/2022 0:00,274028063,CREDIT,NR,7,COMMERCIAL BANKING,709,CMB - SOUTH EAST,70904,CMB - SOUTH EAST - NNEWI,58351,SRG - Nnewi Bank Road Desk (CMB),23484,ONYEBUCHI J NWABUFO,5500000,"?5,500,000.00"
153408096,651,12/20/2022 0:00,153408096,CREDIT,NR,7,COMMERCIAL BANKING,709,CMB - SOUTH EAST,70901,CMB - South East - Enugu,65151,SRG - Presidential Road Desk (CMB),26040,JOHN OKECHUKWU AGBAKOBA,9349000,"?9,349,000.00"
153408096,651,12/28/2022 0:00,153408096,CREDIT,NR,7,COMMERCIAL BANKING,709,CMB - SOUTH EAST,70901,CMB - South East - Enugu,65151,SRG - Presidential Road Desk (CMB),26040,JOHN OKECHUKWU AGBAKOBA,5639000,"?5,639,000.00"
153408096,651,12/30/2022 0:00,153408096,CREDIT,NR,7,COMMERCIAL BANKING,709,CMB - SOUTH EAST,70901,CMB - South East - Enugu,65151,SRG - Presidential Road Desk (CMB),26040,JOHN OKECHUKWU AGBAKOBA,5450000,"?5,450,000.00"
153408096,651,1/27/2023 0:00,153408096,CREDIT,NR,7,COMMERCIAL BANKING,709,CMB - SOUTH EAST,70901,CMB - South East - Enugu,65151,SRG - Presidential Road Desk (CMB),26040,JOHN OKECHUKWU AGBAKOBA,5310000,"?5,310,000.00"
140034793,528,1/20/2023 0:00,140034793,CREDIT,NR,7,COMMERCIAL BANKING,709,CMB - SOUTH EAST,70901,CMB - South East - Enugu,65151,SRG - Presidential Road Desk (CMB),23484,ONYEBUCHI J NWABUFO,6290000,"?6,290,000.00"
605002880,772,12/6/2022 0:00,605002880,CREDIT,NR,7,COMMERCIAL BANKING,709,CMB - SOUTH EAST,70901,CMB - South East - Enugu,65151,SRG - Presidential Road Desk (CMB),26040,JOHN OKECHUKWU AGBAKOBA,10000000,"?10,000,000.00"
605002880,491,12/9/2022 0:00,605002880,CREDIT,NR,7,COMMERCIAL BANKING,709,CMB - SOUTH EAST,70901,CMB - South East - Enugu,65151,SRG - Presidential Road Desk (CMB),26040,JOHN OKECHUKWU AGBAKOBA,7704000,"?7,704,000.00"
154005553,720,11/1/2022 0:00,154005553,CREDIT,NR,7,COMMERCIAL BANKING,709,CMB - SOUTH EAST,70901,CMB - South East - Enugu,65151,SRG - Presidential Road Desk (CMB),26040,JOHN OKECHUKWU AGBAKOBA,5400000,"?5,400,000.00"
154005553,720,11/15/2022 0:00,154005553,CREDIT,NR,7,COMMERCIAL BANKING,709,CMB - SOUTH EAST,70901,CMB - South East - Enugu,65151,SRG - Presidential Road Desk (CMB),26040,JOHN OKECHUKWU AGBAKOBA,11700000,"?11,700,000.00"
605002880,583,11/25/2022 0:00,605002880,CREDIT,NR,7,COMMERCIAL BANKING,709,CMB - SOUTH EAST,70901,CMB - South East - Enugu,65151,SRG - Presidential Road Desk (CMB),26040,JOHN OKECHUKWU AGBAKOBA,7000000,"?7,000,000.00"
605002880,536,12/13/2022 0:00,605002880,CREDIT,NR,7,COMMERCIAL BANKING,709,CMB - SOUTH EAST,70901,CMB - South East - Enugu,65151,SRG - Presidential Road Desk (CMB),26040,JOHN OKECHUKWU AGBAKOBA,12000000,"?12,000,000.00"
605002880,583,12/13/2022 0:00,605002880,CREDIT,NR,7,COMMERCIAL BANKING,709,CMB - SOUTH EAST,70901,CMB - South East - Enugu,65151,SRG - Presidential Road Desk (CMB),26040,JOHN OKECHUKWU AGBAKOBA,12000000,"?12,000,000.00"
605002880,583,12/20/2022 0:00,605002880,CREDIT,NR,7,COMMERCIAL BANKING,709,CMB - SOUTH EAST,70901,CMB - South East - Enugu,65151,SRG - Presidential Road Desk (CMB),26040,JOHN OKECHUKWU AGBAKOBA,19850000,"?19,850,000.00"
101029832,205,1/10/2023 0:00,101029832,CREDIT,NR,7,COMMERCIAL BANKING,709,CMB - SOUTH EAST,70902,CMB - South East - Aba,38551,SRG - Aba Ariaria Desk (CMB),20329,"ORJI, Mr. AMOBI IFEANYI",11050000,"?11,050,000.00"
733001325,505,1/27/2023 0:00,733001325,CREDIT,NR,7,COMMERCIAL BANKING,709,CMB - SOUTH EAST,70902,CMB - South East - Aba,38551,SRG - Aba Ariaria Desk (CMB),20329,"ORJI, Mr. AMOBI IFEANYI",9590000,"?9,590,000.00"
573007881,279,1/12/2023 0:00,573007881,CREDIT,NR,7,COMMERCIAL BANKING,709,CMB - SOUTH EAST,70902,CMB - South East - Aba,38551,SRG - Aba Ariaria Desk (CMB),20329,"ORJI, Mr. AMOBI IFEANYI",10120000,"?10,120,000.00"
573007881,279,1/27/2023 0:00,573007881,CREDIT,NR,7,COMMERCIAL BANKING,709,CMB - SOUTH EAST,70902,CMB - South East - Aba,38551,SRG - Aba Ariaria Desk (CMB),20329,"ORJI, Mr. AMOBI IFEANYI",6230000,"?6,230,000.00"
279050415,279,11/10/2022 0:00,279050415,CREDIT,NR,7,COMMERCIAL BANKING,709,CMB - SOUTH EAST,70902,CMB - South East - Aba,38551,SRG - Aba Ariaria Desk (CMB),20329,"ORJI, Mr. AMOBI IFEANYI",15000000,"?15,000,000.00"
279050415,279,11/22/2022 0:00,279050415,CREDIT,NR,7,COMMERCIAL BANKING,709,CMB - SOUTH EAST,70902,CMB - South East - Aba,38551,SRG - Aba Ariaria Desk (CMB),20329,"ORJI, Mr. AMOBI IFEANYI",50000000,"?50,000,000.00"
279050415,279,11/24/2022 0:00,279050415,CREDIT,NR,7,COMMERCIAL BANKING,709,CMB - SOUTH EAST,70902,CMB - South East - Aba,38551,SRG - Aba Ariaria Desk (CMB),20329,"ORJI, Mr. AMOBI IFEANYI",50000000,"?50,000,000.00"
279050415,279,12/1/2022 0:00,279050415,CREDIT,NR,7,COMMERCIAL BANKING,709,CMB - SOUTH EAST,70902,CMB - South East - Aba,38551,SRG - Aba Ariaria Desk (CMB),20329,"ORJI, Mr. AMOBI IFEANYI",14000000,"?14,000,000.00"
279050415,279,12/22/2022 0:00,279050415,CREDIT,NR,7,COMMERCIAL BANKING,709,CMB - SOUTH EAST,70902,CMB - South East - Aba,38551,SRG - Aba Ariaria Desk (CMB),20329,"ORJI, Mr. AMOBI IFEANYI",7000000,"?7,000,000.00"
279050415,279,1/25/2023 0:00,279050415,CREDIT,NR,7,COMMERCIAL BANKING,709,CMB - SOUTH EAST,70902,CMB - South East - Aba,38551,SRG - Aba Ariaria Desk (CMB),20329,"ORJI, Mr. AMOBI IFEANYI",27750000,"?27,750,000.00"
279050415,279,1/27/2023 0:00,279050415,CREDIT,NR,7,COMMERCIAL BANKING,709,CMB - SOUTH EAST,70902,CMB - South East - Aba,38551,SRG - Aba Ariaria Desk (CMB),20329,"ORJI, Mr. AMOBI IFEANYI",30380000,"?30,380,000.00"
279050415,279,11/10/2022 0:00,279050415,CREDIT,NR,7,COMMERCIAL BANKING,709,CMB - SOUTH EAST,70902,CMB - South East - Aba,38551,SRG - Aba Ariaria Desk (CMB),20329,"ORJI, Mr. AMOBI IFEANYI",15000000,"?15,000,000.00"
205416759,573,11/29/2022 0:00,205416759,CREDIT,NR,7,COMMERCIAL BANKING,709,CMB - SOUTH EAST,70902,CMB - South East - Aba,38551,SRG - Aba Ariaria Desk (CMB),20329,"ORJI, Mr. AMOBI IFEANYI",11800000,"?11,800,000.00"
205416759,573,11/29/2022 0:00,205416759,CREDIT,NR,7,COMMERCIAL BANKING,709,CMB - SOUTH EAST,70902,CMB - South East - Aba,38551,SRG - Aba Ariaria Desk (CMB),20329,"ORJI, Mr. AMOBI IFEANYI",5686140,"?5,686,140.00"
205416759,573,11/30/2022 0:00,205416759,CREDIT,NR,7,COMMERCIAL BANKING,709,CMB - SOUTH EAST,70902,CMB - South East - Aba,38551,SRG - Aba Ariaria Desk (CMB),20329,"ORJI, Mr. AMOBI IFEANYI",12440000,"?12,440,000.00"
205416759,573,12/1/2022 0:00,205416759,CREDIT,NR,7,COMMERCIAL BANKING,709,CMB - SOUTH EAST,70902,CMB - South East - Aba,38551,SRG - Aba Ariaria Desk (CMB),20329,"ORJI, Mr. AMOBI IFEANYI",16920000,"?16,920,000.00"
205416759,573,12/2/2022 0:00,205416759,CREDIT,NR,7,COMMERCIAL BANKING,709,CMB - SOUTH EAST,70902,CMB - South East - Aba,38551,SRG - Aba Ariaria Desk (CMB),20329,"ORJI, Mr. AMOBI IFEANYI",10770000,"?10,770,000.00"
205416759,573,12/2/2022 0:00,205416759,CREDIT,NR,7,COMMERCIAL BANKING,709,CMB - SOUTH EAST,70902,CMB - South East - Aba,38551,SRG - Aba Ariaria Desk (CMB),20329,"ORJI, Mr. AMOBI IFEANYI",5370000,"?5,370,000.00"
205416759,573,12/6/2022 0:00,205416759,CREDIT,NR,7,COMMERCIAL BANKING,709,CMB - SOUTH EAST,70902,CMB - South East - Aba,38551,SRG - Aba Ariaria Desk (CMB),20329,"ORJI, Mr. AMOBI IFEANYI",33950000,"?33,950,000.00"
205416759,573,12/7/2022 0:00,205416759,CREDIT,NR,7,COMMERCIAL BANKING,709,CMB - SOUTH EAST,70902,CMB - South East - Aba,38551,SRG - Aba Ariaria Desk (CMB),20329,"ORJI, Mr. AMOBI IFEANYI",14940000,"?14,940,000.00"
205416759,573,12/8/2022 0:00,205416759,CREDIT,NR,7,COMMERCIAL BANKING,709,CMB - SOUTH EAST,70902,CMB - South East - Aba,38551,SRG - Aba Ariaria Desk (CMB),20329,"ORJI, Mr. AMOBI IFEANYI",7790000,"?7,790,000.00"
205416759,205,12/9/2022 0:00,205416759,CREDIT,NR,7,COMMERCIAL BANKING,709,CMB - SOUTH EAST,70902,CMB - South East - Aba,38551,SRG - Aba Ariaria Desk (CMB),20329,"ORJI, Mr. AMOBI IFEANYI",30200000,"?30,200,000.00"
205416759,205,12/13/2022 0:00,205416759,CREDIT,NR,7,COMMERCIAL BANKING,709,CMB - SOUTH EAST,70902,CMB - South East - Aba,38551,SRG - Aba Ariaria Desk (CMB),20329,"ORJI, Mr. AMOBI IFEANYI",6169900,"?6,169,900.00"
205416759,205,12/13/2022 0:00,205416759,CREDIT,NR,7,COMMERCIAL BANKING,709,CMB - SOUTH EAST,70902,CMB - South East - Aba,38551,SRG - Aba Ariaria Desk (CMB),20329,"ORJI, Mr. AMOBI IFEANYI",22150000,"?22,150,000.00"
205416759,205,12/13/2022 0:00,205416759,CREDIT,NR,7,COMMERCIAL BANKING,709,CMB - SOUTH EAST,70902,CMB - South East - Aba,38551,SRG - Aba Ariaria Desk (CMB),20329,"ORJI, Mr. AMOBI IFEANYI",5500000,"?5,500,000.00"
205416759,205,12/14/2022 0:00,205416759,CREDIT,NR,7,COMMERCIAL BANKING,709,CMB - SOUTH EAST,70902,CMB - South East - Aba,38551,SRG - Aba Ariaria Desk (CMB),20329,"ORJI, Mr. AMOBI IFEANYI",22090000,"?22,090,000.00"
205416759,205,12/15/2022 0:00,205416759,CREDIT,NR,7,COMMERCIAL BANKING,709,CMB - SOUTH EAST,70902,CMB - South East - Aba,38551,SRG - Aba Ariaria Desk (CMB),20329,"ORJI, Mr. AMOBI IFEANYI",10920000,"?10,920,000.00"
205416759,205,12/16/2022 0:00,205416759,CREDIT,NR,7,COMMERCIAL BANKING,709,CMB - SOUTH EAST,70902,CMB - South East - Aba,38551,SRG - Aba Ariaria Desk (CMB),20329,"ORJI, Mr. AMOBI IFEANYI",16920000,"?16,920,000.00"
205416759,205,12/20/2022 0:00,205416759,CREDIT,NR,7,COMMERCIAL BANKING,709,CMB - SOUTH EAST,70902,CMB - South East - Aba,38551,SRG - Aba Ariaria Desk (CMB),20329,"ORJI, Mr. AMOBI IFEANYI",42940000,"?42,940,000.00"
205416759,205,12/20/2022 0:00,205416759,CREDIT,NR,7,COMMERCIAL BANKING,709,CMB - SOUTH EAST,70902,CMB - South East - Aba,38551,SRG - Aba Ariaria Desk (CMB),20329,"ORJI, Mr. AMOBI IFEANYI",5103450,"?5,103,450.00"
205416759,205,12/21/2022 0:00,205416759,CREDIT,NR,7,COMMERCIAL BANKING,709,CMB - SOUTH EAST,70902,CMB - South East - Aba,38551,SRG - Aba Ariaria Desk (CMB),20329,"ORJI, Mr. AMOBI IFEANYI",26570000,"?26,570,000.00"
205416759,205,12/22/2022 0:00,205416759,CREDIT,NR,7,COMMERCIAL BANKING,709,CMB - SOUTH EAST,70902,CMB - South East - Aba,38551,SRG - Aba Ariaria Desk (CMB),20329,"ORJI, Mr. AMOBI IFEANYI",8000000,"?8,000,000.00"
205416759,205,12/22/2022 0:00,205416759,CREDIT,NR,7,COMMERCIAL BANKING,709,CMB - SOUTH EAST,70902,CMB - South East - Aba,38551,SRG - Aba Ariaria Desk (CMB),20329,"ORJI, Mr. AMOBI IFEANYI",17730000,"?17,730,000.00"
205416759,205,12/23/2022 0:00,205416759,CREDIT,NR,7,COMMERCIAL BANKING,709,CMB - SOUTH EAST,70902,CMB - South East - Aba,38551,SRG - Aba Ariaria Desk (CMB),20329,"ORJI, Mr. AMOBI IFEANYI",6400000,"?6,400,000.00"
205416759,205,12/23/2022 0:00,205416759,CREDIT,NR,7,COMMERCIAL BANKING,709,CMB - SOUTH EAST,70902,CMB - South East - Aba,38551,SRG - Aba Ariaria Desk (CMB),20329,"ORJI, Mr. AMOBI IFEANYI",17450000,"?17,450,000.00"
205416759,205,12/28/2022 0:00,205416759,CREDIT,NR,7,COMMERCIAL BANKING,709,CMB - SOUTH EAST,70902,CMB - South East - Aba,38551,SRG - Aba Ariaria Desk (CMB),20329,"ORJI, Mr. AMOBI IFEANYI",48900000,"?48,900,000.00"
205416759,205,12/28/2022 0:00,205416759,CREDIT,NR,7,COMMERCIAL BANKING,709,CMB - SOUTH EAST,70902,CMB - South East - Aba,38551,SRG - Aba Ariaria Desk (CMB),20329,"ORJI, Mr. AMOBI IFEANYI",5861500,"?5,861,500.00"
205416759,205,12/29/2022 0:00,205416759,CREDIT,NR,7,COMMERCIAL BANKING,709,CMB - SOUTH EAST,70902,CMB - South East - Aba,38551,SRG - Aba Ariaria Desk (CMB),20329,"ORJI, Mr. AMOBI IFEANYI",12090000,"?12,090,000.00"
205416759,205,12/30/2022 0:00,205416759,CREDIT,NR,7,COMMERCIAL BANKING,709,CMB - SOUTH EAST,70902,CMB - South East - Aba,38551,SRG - Aba Ariaria Desk (CMB),20329,"ORJI, Mr. AMOBI IFEANYI",13500000,"?13,500,000.00"
205416759,205,1/11/2023 0:00,205416759,CREDIT,NR,7,COMMERCIAL BANKING,709,CMB - SOUTH EAST,70902,CMB - South East - Aba,38551,SRG - Aba Ariaria Desk (CMB),20329,"ORJI, Mr. AMOBI IFEANYI",10860000,"?10,860,000.00"
205416759,205,1/12/2023 0:00,205416759,CREDIT,NR,7,COMMERCIAL BANKING,709,CMB - SOUTH EAST,70902,CMB - South East - Aba,38551,SRG - Aba Ariaria Desk (CMB),20329,"ORJI, Mr. AMOBI IFEANYI",9560000,"?9,560,000.00"
